Título,Notícia,Data,Link
Desfile das Virgens do Bairro Novo tem inscrições gratuitas,"Em sua 67ª edição, o desfile do bloco ""As Virgens do Bairro Novo"" toma as ruas de Olinda no domingo (16). Em 2020, a novidade é que as ""competidoras"" não precisam pagar taxa para se inscrever nas sete categorias disponíveis.  O percurso da prévia começa na Praça 12 de Março, em Bairro Novo, e vai até a Caixa Econômica Federal de Casa Caiada, seguindo pela Avenida Getúlio Vargas. De acordo com Fred Nóbrega, diretor do bloco, ao menos 12 trios elétricos estão previstos para a festa.  ""Entre as atrações estão as bandas Sedutora, Amigas e Som da Terra. São várias categorias e a premiação varia entre R$ 300, para o grupo luxo, por exemplo"", afirmou.  Nas primeiras horas do dia, as virgens podem tomar café da manhã na beira-mar de Olinda. Está prevista, ainda, uma feijoada para o dia 1º de março. As categorias disponíveis são Luxo, Grupo, Originalidade, Destaque, Mais Malamanhada, Mais Sapeca e Mais Tímida.",2020-02-11,https://g1.globo.com/pe/pernambuco/carnaval/2020/noticia/2020/02/11/desfile-das-virgens-do-bairro-novo-tem-inscricoes-gratuitas.ghtml
"'Ele nadava desde pequeno', diz primo de atleta que morreu após passar mal durante competição em Salvador","Sob comoção de amigos e familiares, Walter José, de 50 anos, foi enterrado na manhã desta segunda-feira (18), no cemitério Jardim da Saudade, no bairro de Brotas, em Salvador. O atleta morreu após passar mal em uma competição de natação no domingo (17).  A competição aconteceu em uma praia na região do bairro da Gamboa, mesmo lugar em que ele foi campeão em 2018. Segundo o primo de Walter José Stanford, Cláudio Melo, de 50 anos, o atleta tinha uma relação forte com a natação.  Walter José tentava o bicampeonato consecutivo da modalidade, que é disputada entre homens de 50 e 54 anos.  O enterro começou por volta das 11h. O atleta deixou a esposa e um filho de 16 anos.  O caso aconteceu na manhã de domingo (17). Walter José Stanford participava do Campeonato Baiano de Maratonas Aquáticas quando passou mal.  Walter José nasceu em Alagoas, mas se mudou para Salvador há cerca de 40 anos. Além dele, outras duas pessoas também passaram mal durante o campeonato, mas não há informações sobre o estado de saúde delas.  De acordo com a assessoria do Corpo de Bombeiros, o atleta morreu após processo de afogamento. Ele chegou a ser socorrido pelos militares, que prestaram o primeiro atendimento.  A assessoria dos Bombeiros informou ainda que a vítima foi levada para uma ambulância particular da organização do evento, que estava no local para prestar apoio.  Imagens gravadas por pessoas no local mostram o momento em que Walter José Stanford passa por manobras de reanimação, em um barco. Instantes depois ele é carregado em uma prancha e levado para fora da praia.  O presidente da Federação Bahiana de Desportos Aquático (FBDA), Diego Albuquerque, confirmou a morte da vítima e disse que ele participava da prova.  A etapa da competição tem distância de mil metros e faz parte da primeira etapa do Campeonato Baiano de Maratonas Aquáticas 2019, que é organizado pela FBDA.  A diretoria do Museu de Arte Moderna da Bahia (MAM), por onde se tem acesso à praia, informou que a maratona é um evento organizado pela FBDA em parceria com o museu.  Disse que a parceria se dá no apoio logístico à equipe de organização da competição, como ajustes no acesso à praia e questões de infraestrutura que o museu possa ajudar no evento, como disponibilização de pontos de energia.  ""Isso é muito triste. Eu fui ver a prova e, quando entrei, estava uma ambulância e muita gente. Os guardas contaram que o atleta tinha passado mal. Estava tudo muito preparado. É uma prova de profissionais. Foi uma coisa terrível. O MAM está consternado. Foi lamentável acontecer isso, disse o diretor do MAM, Zivé Giudice.",2019-02-18,https://g1.globo.com/ba/bahia/noticia/2019/02/18/ele-nadava-desde-pequeno-diz-primo-de-atleta-que-morreu-apos-passar-mal-durante-competicao-em-salvador.ghtml
Torneio de pipa reúne cerca de 200 pessoas e revolta moradores em SP,"Um campeonato de pipa reuniu cerca de 200 pessoas em uma comunidade no Jardim Vicente de Carvalho, em Bertioga, no litoral de São Paulo, em meio à quarentena para conter o novo coronavírus. Segundo apurado pelo G1, moradores do bairro ficaram revoltados com a aglomeração dos participantes, que bebiam e ouviam música alta no meio da rua. Imagens do evento também repercutiram nas redes sociais.  O torneio teria começado por volta das 10h de domingo (17), na Rua Três, próximo à Rodovia Rio-Santos. A competição seguiu até às 17h e juntou pessoas de vários bairros de Bertioga e até de Guarujá, conforme relatou ao G1 uma das moradoras da comunidade, que preferiu não se identificar.  “Começou com pouca molecada, depois encheu. Dizem por aí que cada dia eles fazem em um lugar. Aqui tinha muita bagunça, som alto, eles bebiam e usavam drogas. Ficaram mesmo e não estavam nem aí”, afirma. Nos vídeos obtidos pela reportagem (veja acima), é possível ver dezenas de pessoas na rua, muitas empinando pipa, alguns carros com som alto e aglomeração.  Segundo a jovem, a Polícia Militar chegou a comparecer ao local, deu uma olhada no movimento e foi embora. “Temos que nos prevenir por nós e pelos outros. O que adianta fazermos a nossa parte se as outras pessoas não fazem a delas. Sabemos dos riscos e consequências disso”, desabafa.  Outra moradora do bairro, que também pediu anonimato, afirma que algumas pessoas até foram ameaçadas por quem participava do campeonato. “Carros de som e drogas, tudo ao ar livre. Moro aqui há 35 anos e estou indignada com a falta de bom senso das pessoas, colocando a vida de todos em risco. Estou em isolamento social, enquanto muitos levam a vida como se nada estivesse acontecendo”, declara a mulher. Ela ainda afirma que gravou e enviou um vídeo para autoridades da cidade, em busca de ajuda, mas não obteve retorno.  Em nota, a Polícia Militar explicou que, ao se deparar com aglomeração de pessoas, sem caracterização de atividades econômicas, realiza a orientação para que as pessoas evitem tal situação, explicando os riscos quanto à exposição e contágio pelo novo coronavírus e orientando a saírem de casa somente se necessário.  Também por meio de nota, a Prefeitura de Bertioga informou que não recebeu denúncia sobre o campeonato e que em questões criminais, como uso de drogas, a Polícia Militar deve ser acionada.",2020-05-19,https://g1.globo.com/sp/santos-regiao/noticia/2020/05/19/torneio-de-pipa-reune-cerca-de-200-pessoas-e-revolta-moradores-em-sp.ghtml
Alunos fazem competição para aumentar cadastro de doadores de sangue no interior do AC,"Para recepcionar os novos alunos, o Diretório Central dos Estudantes (DCE), do Campus da Universidade Federal do Acre, em Cruzeiro do Sul, decidiu promover uma gincana entre os cursos para arrecadar donativos para instituições de caridade e buscar doadores de sangue para o Hemonúcleo da cidade.  A atividade começou nesta terça-feira (26) e se estende durante toda a semana. No primeiro dia da gincana, um grupo de alunos do curso de engenharia florestal produziu um vídeo e publicou nas redes sociais pedindo apoio para encontrar doadores de sangue dispostos colaborar com a iniciativa.  “Pedimos que entrem em contato com a gente, porque estamos em uma competição e quanto mais comprovantes de doação de sangue nós conseguirmos, mais pontos arrecadamos”, disse o estudante de engenharia florestal Moisés Pereira, de 23 anos, que também vai fazer a doação.  Cada curso deve se empenhar para conseguir o maior número de doadores e a maior quantidade de alimentos. A expectativa do DCE é que mais de 100 alunos compareçam ao hemonúcleo para doar sangue, além de outros doadores que devem participar das campanhas promovidas pelos alunos.  “É uma forma da universidade se envolver com a comunidade, contribuindo com ações que são importantes. Estamos fazendo de coração e é uma ação solidária do corpo acadêmico. No caso da doação de sangue, estamos incentivando as pessoas a se tornarem doadores”, disse a representante do DCE, Raynara Pedrosa.  Para a direção do Hemonúcleo da cidade, a iniciativa dos estudantes vai suprir uma carência frequente no banco de sangue.  “Na verdade a gente tem a parceria com empresas que nos ajudam muito como escolas, entidades religiosas, que mobilizam o maior número de pessoas no sentido de conscientizar sobre a doação e a doar sangue efetivamente. Essa é uma iniciativa muito boa e a gente agradece muito a essas parcerias”, disse a enfermeira Diani Santiago.",2019-03-27,https://g1.globo.com/ac/cruzeiro-do-sul-regiao/noticia/2019/03/27/alunos-fazem-competicao-para-aumentar-cadastro-de-doadores-de-sangue-no-interior-do-ac.ghtml
Responsável por competição em que skatista morreu está proibido de deixar do país,"A Polícia Civil ouviu, nesta quinta-feira (15), por cerca de 5h, o italiano Frederico Barboni, presidente da Federação Internacional de Dowhill e responsável pelo campeonato, na Vista Chinesa, Zona Sul do Rio, onde um skatista morreu no domingo (11).  Após o depoimento, o passaporte de Barboni foi apreendido e ele está impedido de deixar o país.  A polícia quer saber se Frederico Barboni foi responsável pelo acidente que matou Alysson Pastrana, de 18 anos. O acidente aconteceu domingo na última etapa do mundial de dowhill na Vista Chinesa.   Alysson liderava a corrida, a cerca de 90 quilômetros por hora, quando bateu em uma moto da organização que subia a estrada. O skatista foi levado para o Hospital Municipal Miguel Couto, mas não resistiu.  Policiais tentam descobrir quem deu autorização para a moto acessar a pista enquanto os competidores ainda desciam a Vista Chinesa.  ""Há uma divergência entre o depoimento dele (Frederico Barboni) com a empresa organizadora. E vamos procurar os esclarecimentos nos próximos dias"", afirmou a delegada Cristiana Bento, responsável pelo caso.  Já Luiz Carlos Rotta, advogado do presidente da federação, disse que o italiano está à disposição das autoridades brasileiras: ""Na realidade, ele se apresentou espontaneamente e esclareceu os fatos. Na ótica nossa estão devidamente satisfeitos os questionamentos feitos pela autoridade policial"".  Um fotógrafo e um competidor que participaram do campeonato reclamam da falta de organização do evento.  ""Ocorreram falhas terríveis neste evento. Um deles que o normal é sempre ter um aviso pelo rádio. Enquanto o aviso não cessa, ninguém invade a pista. Assim, fiscais sabem que é necessário cuidar"", explicou o fotógrafo Cesar Ceschini.  ""Havia muita curva perigosa e com pouca proteção"", contou um competidor que não teve o nome divulgado.  O corpo de Alysson Pastrana foi sepultado em Novo Hamburgo, no Rio Grande do Sul, nesta quarta-feira (14). Pessoas presentes à cerimônia receberam o corpo do skatista com palmas e batendo os skates no chão.",2018-11-15,https://g1.globo.com/rj/rio-de-janeiro/noticia/2018/11/15/responsavel-por-competicao-em-que-skatista-morreu-esta-proibido-de-deixar-do-pais.ghtml
Hortolândia recebe evento com batalhas de rima e 'break dance'; prêmio será de R$ 600,"Hortolândia (SP) recebe a 2ª edição do Hip Hop Solidário no dia 15 de fevereiro. O evento acontece a partir das 12h, na Escola Municipal de Ensino Fundamental ""CAIC"", e terá batalhas de rimas e 'break dance'. Os vencedores de cada categoria serão premiados em R$ 600.  Os interessados em participar da competição de dança devem se inscrever pela internet, gratuitamente, até o dia 10 de fevereiro. Já a batalha de rimas não exige inscrição, mas terá seletivas nos dias 1 e 12 de fevereiro, no Parque Remanso das Águas, e no dia 8 de fevereiro, no coreto da praça do Remanso Campineiro. As finais de ambas as disputas acontecem no dia do evento.  O 'Hip Hop Solidário' é uma manifestação do universo artístico-cultural do hip hop. Entre as atrações estão apresentações musicais de artistas da região, graffiti, intervenções poéticas e show de rap.  2º Hip Hop Solidário em Hortolândia  Veja mais notícias da região no G1 Campinas",2020-02-01,https://g1.globo.com/sp/campinas-regiao/noticia/2020/02/01/hortolandia-recebe-evento-com-batalhas-de-rima-e-break-dance-premio-sera-de-r-600.ghtml
"Prefeito de Pocinhos, na PB, é denunciado por suspeita de fraudar licitações","O prefeito do município de Pocinhos, no Agreste da Paraíba, foi denunciado pelo Ministério Público pela suspeita de fraudar licitações. A denúncia foi recebida pelo Tribunal de Justiça da Paraíba nesta quarta-feira (29). Mesmo sendo denunciado, Cláudio Chaves Costa não foi afastado do cargo e nem preso.  O G1 tentou entrar em contato com a Prefeitura de Pocinhos, mas até as 17h50h, as ligações não foram atendidas.  O MP alegou que o gestor e outras duas pessoas forjaram o procedimento licitatório para locação de veículos e simularam a competição entre os supostos interessados, já tendo acordado quem venceria a concorrência.  De acordo com o desembargador Carlos Beltrão, não há necessidade de prisão preventiva ou afastamento de Cláudio porque ele não teria como dificultar o andamento das investigações e do processo.",2020-01-29,https://g1.globo.com/pb/paraiba/noticia/2020/01/29/prefeito-de-pocinhos-na-pb-e-denunciado-por-suspeita-de-fraudar-licitacoes.ghtml
"Você viu? Participação de menina trans em competição de patinação, jovem morto pela PM e as mais lidas do G1 SC","A participação de uma menina transgênero de 11 anos de uma competição de patinação em Joinville, no Norte catarinense, após uma decisão do Superior Tribunal de Justiça (STJ) foi a notícia mais lida da semana no G1 SC.  A morte de um jovem de 19 anos pela Polícia Militar em Florianópolis também foi um dos destaques mais acessados pelos internautas durante esta semana. A família disse que ele estava brincando de atirar em latinhas com uma arma de pressão. A PM alega que não tinha como saber que a arma não era letal e revidou a ameaça.  Pai desmaia após nascimento do filho em SC, mãe dá risada e foto viraliza  Catarinense dado como desaparecido na tragédia de Brumadinho entra em contato com a família  Jovem é morto pela PM em Florianópolis; família diz que ele estava brincando com arma de pressão  Vereador capota viatura da Polícia Civil e é preso suspeito de ameaçar família em SC  Com maior ovo decorado de Páscoa do mundo, 11ª Osterfest termina neste domingo em Pomerode  Motorista se recusou a fazer o teste do bafômetro após atropelar 4 e matar 2 peregrinos no Sul de SC, diz polícia  Motorista se recusou a fazer o teste do bafômetro após atropelar 4 e matar 2 peregrinos no Sul de SC, diz polícia  Menina transgênero participa de competição de patinação em Joinville após conseguir vaga na Justiça  Marido morre em acidente de carro três dias após suspeita de matar mulher a tiros em SC  Motociclista morre em acidente com ônibus próximo da UFSC em Florianópolis  Idosa de 80 anos bate na contramão e carro pega fogo na BR-101 em SC; VÍDEO  Veja mais notícias do estado no G1 SC",2019-04-27,https://g1.globo.com/sc/santa-catarina/noticia/2019/04/27/voce-viu-participacao-de-menina-trans-em-competicao-de-patinacao-jovem-morto-pela-pm-e-as-mais-lidas-do-g1-sc.ghtml
USP de São Carlos sedia competição tecnológica para modernizar agricultura no Brasil,"A Universidade de São Paulo (USP) de São Carlos (SP) sediará, de 5 a 7 de abril, uma competição que sugere o desenvolvimento de soluções para modernizar a agricultura no Brasil. As inscrições para o SancaThon são gratuitas e estão abertas até sábado (23).  A 2ª edição do evento irá lançar o desafio para os competidores projetarem, em apenas 32 horas, tecnologias compostas por hardwares e softwares, que possam ser utilizadas por agricultores e trabalhadores rurais no futuro.  A SancaThon ocorrerá na Biblioteca Prof. Dr. Sérgio Rodrigues Fontes da Escola de Engenharia de São Carlos (EESC) da USP, que fica na Avenida Trabalhador São-carlense, 400, no Parque Arnold Schimidt.  Abertas a todos os interessados, as inscrições poderão ser realizadas individualmente ou em grupo respondendo a um formulário no site até o dia 29 de março. Os selecionados serão notificados por e-mail.  A iniciativa conta com 100 vagas disponíveis, sendo 40 para desenvolvedores, 20 para designers, 20 para pessoas do ramo de negócios e outras 20 livres para qualquer uma das modalidades citadas anteriormente.  Os participantes devem ser maiores de 18 anos e poderão competir em grupos de até cinco pessoas, desde que a equipe possua pelo menos dois desenvolvedores e um membro com cada habilidade exigida.  Para elaborar os projetos, os participantes terão acesso a diferentes tipos de placas de desenvolvimento, sensores e recursos. A organização também prevê a orientação por mentores das diversas áreas da engenharia, negócios e programação para sanar dúvidas.  Ao final da competição, as equipes deverão fazer uma apresentação de três minutos para demonstrar o funcionamento do protótipo à banca avaliadora.  Entre os pontos que serão avaliados, estão:  Os vencedores da competição poderão apresentar o protótipo no “Business Day”, do Simpósio Nacional de Instrumentação Agropecuária (Siagro 2019), que ocorrerá entre os dias 26 e 28 de novembro, na Embrapa Instrumentação, em São Carlos.  Os projetos serão vistos por representantes dos setores público e privado, além de investidores (venture capitals) e profissionais de comunicação.  A SancaThon é realizada em conjunto pela EESC, Espaço EngComp (EESC-ICMC), Núcleo de Empreendedorismo da USP São Carlos (NEU-SC) e pelas Semanas da Engenharia de Computação (SEnC), da Integração da Engenharia Elétrica (SIEEL) e da Engenharia Mecatrônica (Sematron).  A iniciativa conta ainda com o apoio da Embrapa, Toradex, Cargill, AgTechGarage, ABStartups, Alura, Oracle e Delivery Much.  Veja mais notícias da região no G1 São Carlos e Araraquara.",2019-03-19,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2019/03/19/usp-de-sao-carlos-sedia-competicao-tecnologica-para-modernizar-agricultura-no-brasil.ghtml
Nasa abre inscrições para competição internacional em Brasília ,"A Agência Espacial Americana (Nasa) abriu inscrições, nesta quarta-feira (19), para uma competição internacional que ocorre pela primeira vez em Brasília. O evento é gratuito e pretende reunir profissionais de todas as áreas para a resolução de ""desafios globais"".  Ao todo, serão 250 vagas para a edição de 2018 do Nasa Space App Challenge. O evento acontece simultaneamente em várias cidades do mundo, de 19 a 21 de outubro. Os interessados em participar devem fazer o cadastro pela internet.  De acordo com as regras, não há restrição de área. Podem se inscrever desenvolvedores, engenheiros, designers e cientistas de todas as idades.  Segundo os organizadores, se o número de candidatos ultrapassar a quantidade de vagas disponíveis, será feita uma seleção interna.  Em outubro, os competidores vão formar equipes para criar, em até 48 horas, uma solução relacionada a um dos temas escolhidos (veja opções abaixo). Há situações relacionadas às formas de minimizar e antecipar o impacto de fenômenos naturais na Terra, sobre ciência espacial e ferramentas científicas, por exemplo.  Para ajudar na experiência, os grupos vão ter acesso a dados da Nasa, além do apoio de mentores e de um júri especializado.  Na hora de criar as soluções para os desafios reais, desenvolvidos pela Nasa, os participantes terão de se enquadrar em uma das seis categorias pré-definidas. O prêmio para a equipe vencedora é uma visita ao Nasa Kennedy Space Center, na Flórida, nos Estados Unidos. Conheça as opções:  Data: 19 a 21 de outubro Local: Iesb, 609 Norte, em BrasíliaInscrições: Nasa Space  Veja mais notícias sobre a região no G1 DF.",2018-09-20,https://g1.globo.com/df/distrito-federal/noticia/2018/09/19/nasa-abre-inscricoes-para-competicao-internacional-em-brasilia.ghtml
Ifal está com inscrições abertas para competição de robótica,"O Instituto Federal de Alagoas (Ifal) está com inscrições abertas até 25 de setembro para a 5ª edição do Torneio Ifal de Robótica.  Nesta edição, a competição, que acontece dentro da programação do 3º Congresso Acadêmico (Conac), conta com três categorias: Mini Sumô Robô 500g autônomo de dimensões 10x10cm; Sumô Robô 3kg autônomo de dimensões 20x20cm e Seguidor de linha.  Os interessados em participar da competição precisam forma equipes que podem ser compostas por no máximo cinco pessoas, cada uma pode ter até três robôs competindo por cada categoria. Aquelas equipes compostas por menores de 18 anos necessitam ter um professor orientador.  O regulamento e o formulário de inscrição para 5ª edição do Torneio Ifal de Robótica estão disponíveis na página do evento.  Veja mais notícias da região no G1 Alagoas",2018-09-16,https://g1.globo.com/al/alagoas/noticia/2018/09/16/ifal-esta-com-inscricoes-abertas-para-competicao-de-robotica.ghtml
"Estudantes, pais e professores narram 'apagão' do ensino público na pandemia; em 7 estados e no DF, atividade remota não vai contar para o ano letivo","Alunos da rede pública de todo o Brasil vivem a sensação de que 2020 será um ano perdido em suas trajetórias escolares. Já os professores relatam o drama de não terem a formação e a estrutura necessárias para oferecer o conteúdo remoto. Quando não estão totalmente sem conexão, estudantes e mestres recorrem ao improviso de aulas via redes sociais, por exemplo.  O retrato da desigualdade na educação pública do Brasil durante a pandemia de Covid-19 é desanimador, como contam também os pais.  O cenário de incertezas apontado pela comunidade escolar se reflete nos números de um levantamento nacional do G1 junto aos estados ao Distrito Federal. São soluções adotadas apenas localmente, diante de realidades muitos distintas entre si.  O balanço mostra que:  O levantamento do G1 aponta que nenhuma rede estadual de ensino sabe como será a retomada. Questionadas, elas afirmaram não saber se haverá aulas aos sábados para repor possíveis conteúdos ou se pretendem adotar carga horária estendida. Em geral, elas afirmam que avaliam as alternativas.  A pedagoga Evelise Maria Labatut Portilho, pós-doutora em Educação e professora da Pontifícia Universidade Católica do Paraná (PUC-PR), avalia que não é hora de pensar em perdas de conteúdo, mas, sim, na formação das crianças.  Nesta quarta-feira (20), o Ministério da Educação (MEC) e o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (Inep) anunciaram que o Exame Nacional do Ensino Médio (Enem) será adiado ""de 30 a 60 dias em relação ao que foi previsto nos editais"". A prova, originalmente, ocorreria em novembro.  Alunos tirados da rotina e deixados em casa lamentam não só a falta de planos pedagógicos estruturados, mas também a ausência de estrutura.  Morador de Mogi da Cruzes (SP) e medalhista em olimpíadas de matemática, Rauny Lucas de Siqueira e Silva, de 15 anos, diz: ""As pessoas que têm internet e estão estudando para fazer vestibular vão sobressair em relação a mim"".  Para os professores, a oferta não atende ao que se espera, sobretudo nos anos finais da educação básica, já que há problemas de acesso às plataformas.  Para o professor de filosofia e história da rede estadual de Mogi das Cruzes Álvaro Dias, a procura pelas aulas vêm diminuindo.  No estado de SP, dos 3,6 milhões de estudantes da rede estadual, 1,6 milhão acessou a plataforma criada durante o recesso.  No PR, professores estimam que só 30% dos estudantes estão assistindo às videoaulas e entregando as atividades propostas pelo aplicativo.  O relato é semelhante em Mato Grosso do Sul. ""O professor não estava preparado totalmente para aquilo tão repentinamente. Alguns tiveram problemas, assistiram vídeos para aprender a dar videoaulas e tudo mais. Mas 40% é a preparação da aula, estudo do professor e tal. Os outros 60%, é do feedback do aluno e aí que fica puxado de saber"", afirma Cristiane Zorzatto, professora de biologia.  Em PE, profissionais que trabalham na rede municipal do Recife e que não quiseram se identificar, disseram que não há sequer orientações aos trabalhadores sobre como ocorrerá o esquema de reposição de aulas. E o relato do jovem José Miguel Canuto, de 12 anos, demonstra esse cenário  Há inúmeros relatos pelo país de situações improvisadas para (tentar) transmitir aos alunos o conteúdo das matérias.  No RS, a professora Fabiane Maciel Viecilli, que dá aulas de história, filosofia e sociologia em uma escola estadual de Porto Alegre, conta que os educadores enviam as atividades semanais por WhatsApp a duas pessoas da vice-direção – e elas encaminham aos pais e alunos.  Em outro caso, a rede social virou alternativa. O professor de história Rafael Gonçalves, que dá aula para o ensino fundamental em Porto Alegre, disse que, no início, foram entregues aos alunos materiais físicos, como apostilas. Mas nem todos conseguiram buscar na escola. “[Colocamos o conteúdo] na página do Facebook.”  A falta de padrão se verifica até mesmo em relação a um mesmo aluno.  A dinâmica das aulas remotas causou estranheza em Caio Rogério, de 17 anos, morador da Rocinha, no Rio.  “A maior dificuldade que eu estou tendo é que as matérias são excessivas, são gigantes. Quando você vai tirar uma dúvida com o professor, até ele responder, a nossa dúvida já passou. Isso é cansativo, até para os professores”, afirma.  Em MG, após ficarem dois meses sem aula ou qualquer atividade, os cerca de 380 mil estudantes da rede pública estadual começaram nesta semana o ensino remoto.  ""É uma questão de alfabetização digital. Muitos dos nossos alunos nunca passaram por isso de verdade"", analisa o professor de arte Jean Carlos Franzoi Dernis, que dá aula em duas escolas estaduais no PR.  No AC, a gestora Laura Geane Lopes de Oliveira fala que ainda é um desafio colocar em prática as atividades porque têm alunos que não querem, têm os que participam e têm aqueles que não têm condições nem de ir pegar o material disponibilizado para quem não tem acesso à internet na escola  Em SC, a aluna Eduarda Martins Schmidt, de 17 anos, que está no 3º ano do ensino médio na rede estadual, acredita que os trabalhos poderiam ser solicitados com mais frequência, ocupando mais dias de semana com as demandas curriculares.  No PR, a professora Cinthya Carvalho, que dá aula para os alunos do 2º e 4º ano, relata a falta do contato e da rotina é uma dificuldade – e ela se impõe a despeito da qualidade dos materiais ou do acesso fácil a eles.  Graciela Fell, também de SC, tem a filha de 11 anos matriculada em uma escola da rede estadual.  A professora de português Tassiane Barreto, de Aracaju, diz que é clara a diferença entre a estrutura acessível aos alunos da rede pública e a da rede privada – ela leciona em ambas.  ""Cada casa é uma realidade e os pais estão tendo de rebolar para dar conta de tudo também, tendo em vista o contexto atual. Portanto, apesar de ter me surpreendido com a devolutiva dos alunos em relação às aulas on-line, não é momento de criar paranoias, grandes expectativas. [É preciso] Respeitar os limites de todos: alunos, pais, professores, escola..."", diz a professora.  Em abril, uma portaria publicada pelo governo federal retirou a obrigatoriedade de dias letivos, mas manteve as horas mínimas em 2020.  No AC, AP, AM, CE, GO, MG, MA, MS, PB, PR, PI, RN, RS, RR, SP e SC, as aulas remotas vão equivaler às presenciais.  AL, BA, DF, ES, MT, PA, SE e TO decidiram não adotar as atividades remotas como carga horária. PE está em situação indefinida. E RO e RJ não responderam até a publicação desta reportagem.  Daniel Cara, membro da Campanha Nacional pelo Direito à Educação, é crítico à medida.  Para o professor da Universidade Federal do ABC e especialista em educação Fernando Cássio, é preciso haver um debate sobre o aproveitamento do atual ano.  Apesar de PE ter criado uma plataforma com aulas remotas, Rosemere Medeiros, gestora de uma escola estadual, manda ela mesma mensagens pelo WhatsApp aos alunos para avisar quando há conteúdo novo na plataforma.  Ela conta que chegou a acionar um representante de turma para que tentasse incentivar o colega a participar mais da aula. ""Vimos estudantes que não estavam interagindo nas aulas e pegamos o representante de turma para conversar com o colega. É um jovem sensibilizando o outro para o quanto é importante [estudar]"", afirma.  Em SC, o professor de educação física Luis Hellmann, por exemplo, usa vassouras e materiais recicláveis para gravar vídeos explicando aos alunos como praticar exercícios em casa. ""As dificuldades foram: conhecer as ferramentas e as possibilidades que elas nos dão; e o distanciamento com os alunos.""  *Colaboraram Ardilhes Moreira, Elida Oliveira, Megui Donadoni e as equipes de reportagem do G1 AC, AL, AP, AM, BA, CE, DF, ES, GO, MA, MT, MS, MG, PA, PB, PR, PE, PI, RJ, RN, RS, RO, RR, SC, SP, SE e TO",2020-05-21,https://g1.globo.com/educacao/noticia/2020/05/21/estudantes-pais-e-professores-narram-apagao-do-ensino-publico-na-pandemia-em-7-estados-e-no-df-atividade-remota-nao-vai-contar-para-o-ano-letivo.ghtml
Matrícula da Unicamp tem recepção a calouros com festa e projetos de mecânica ,"A Unicamp recebeu, na manhã desta segunda-feira (2), os calouros para a matrícula presencial. Com festa, integração e apresentação de projetos, os veteranos recepcionaram os aprovados de primeira a quarta chamadas do vestibular 2020 em Campinas (SP). A universidade espera confirmações de 3.925 estudantes selecionados na modalidade tradicional, para vagas via Enem e de convocados após premiações em olimpíadas de conhecimentos.  A divisão administrativa da engenharia mecânica integrou os calouros que optaram pelo curso aos projetos e competições nacionais que a equipe participa. Vinícius Vieira Ferreira, de 20 anos, faz parte da divisão e expôs um carro ""campeão"", construído pela equipe, para motivar os novos alunos a integrarem o grupo de trabalho.  A caloura do curso, Maria Eduarda Vieira Rangel, de 19 anos, se mudou da capital paulista para Campinas e já conheceu boa parte das atividades extracurriculares.  Com apenas 18 anos, Letícia Andrade da Silva, de Duque de Caxias (RJ), viajou até Campinas para fazer a matrícula no curso de biologia. Ela conta que se apaixonou pela disciplina no ensino médio e passou no vestibular na primeira tentativa. A jovem deixou a família e Baixada Fluminense para traz para morar no interior de São Paulo.  Na Faculdade de Ciências Médicas (FCM), Júlia Vidal, de 21 anos, fez a matrícula para o curso de medicina na companhia de toda a família. Ela disse que fez quatro anos de cursinho porque queria cursar na Unicamp.  Isaac Venâncio, de 18 anos, é calouro do ProFIS, curso da universidade voltado para estudantes que fizeram o ensino médio em escolas públicas de Campinas. A seleção dos estudantes para o curso é feita com base nas notas do Enem.  Henrique Barbosa é veterano do curso de engenharia mecânica na Unicamp e ajudou os novos alunos no processo de matrícula, além de dar dicas para quem chega em Campinas pela primeira vez.  * Sob a supervisão de Karoline Porto  Veja mais notícias da região no G1 Campinas",2020-03-02,https://g1.globo.com/sp/campinas-regiao/noticia/2020/03/02/matricula-da-unicamp-tem-recepcao-a-calouros-com-festa-e-projetos-de-mecanica.ghtml
Piloto morre em competição de veloterra em Candiota,"Um piloto morreu durante uma competição de veloterra em Candiota, na Região da Campanha, no Rio Grande do Sul, no domingo (1). Ele foi identificado como Cézar Silva, de 46 anos.  O acidente ocorreu durante uma etapa da Copa ACPM de Veloterra. O piloto sofreu uma queda e chegou a ser socorrido.  No entanto, segundo informações do Hospital Beneficente de Candiota, Cézar já chegou sem vida. Os médicos tentaram reanimar a vítima, mas ele não resistiu aos ferimentos.  O corpo do piloto está no IML de Bagé. Após ser liberado, será levado a Pelotas, no Sul do estado, onde morava.  O velório está marcado para ocorrer no Cemitério São Francisco de Paula ao longo da tarde. O enterro será às 21h.",2018-07-02,https://g1.globo.com/rs/rio-grande-do-sul/noticia/piloto-morre-em-competicao-de-veloterra-em-candiota.ghtml
