Título,Notícia,Data-Hora,Link
Morador de Atibaia testa positivo para coronavírus; paciente é internado em SP ,"Um homem de 51 anos, morador de Atibaia (SP), testou positivo para o novo coronavírus (Covid-19). O paciente foi internado em um hospital particular em São Paulo. A informação foi divulgada neste sábado (21) pela Prefeitura de Atibaia.  Esse é o primeiro caso confirmado de coronavírus em Atibaia. Com isso, sobe para quatro o número de casos na região - dois em São José dos Campos, um em Atibaia e um em Taubaté - até as 20h de sábado (21).  Segundo a Secretaria de Saúde de Atibaia, o paciente é hipertenso e tem sobrepeso. Ele tem histórico de diversas viagens para o exterior recentemente, mas desconhece contato com algum paciente com suspeita ou confirmação de coronavírus.  Inicialmente, ele apresentou um quadro de dor de garganta em 12 de março, que evoluiu com febre e falta de ar e resultou em internação na UTI nesta sexta-feira (20). O caso é acompanhado pela Secretaria de Saúde  Até a noite deste sábado (21), Atibaia contabilizava um caso confirmado e 30 sob investigação.  A Prefeitura de Atibaia adotou uma série de medidas de prevenção ao coronavírus (Covid-19). Entre as mudanças, foram impostas restrições para as feiras livres da cidade e canais de comunicação para tirar dúvidas dos moradores sobre a doença.  No decreto, a prefeitura reforça as medidas do Plano de Contingência, como a suspensão de aulas na rede municipal de ensino a partir do dia 23 de março e cancelamento de eventos, além da extensão no horário de funcionamento de quatro unidades de saúde.  A administração informou que fará a contratação de médicos, enfermeiros e técnicos de enfermagem já aprovados em concurso público e adotará por prazo indeterminado o sistema de trabalho home office aos servidores que exercem serviços administrativos, em especial aqueles que fazem parte do grupo de risco.",2020-03-21,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/21/morador-de-atibaia-testa-positivo-para-coronavirus-paciente-esta-internado-em-sp.ghtml
Taiwan registra primeira morte pelo coronavírus,"Taiwan anunciou, neste domingo (16), a primeira vítima fatal do coronavírus em seu território, ampliando para cinco os mortos fora da China continental, onde o balanço é de 1.665 óbitos. Esta nova vítima se soma às de Hong-Kong, Filipinas, Japão e França. Já são 20 casos confirmados de COVID-19 em Taiwan.  Um homem de 61 anos procedente do centro de Taiwan que apresentava problemas de saúde e não havia saído do país recentemente morreu no hospital no último sábado(15), após o exame dar positivo para o coronavírus, informaram as autoridades.  Segundo o ministro, autoridades estão examinando a lista de clientes do taxista e seu histórico de viagens, para tentar encontrar o possível transmissor do vírus. Um parente de 50 anos da vítima também foi infectado, mas não apresenta sintomas.  Casos no mundo:  China:  Fora da China:",2020-02-16,https://g1.globo.com/ciencia-e-saude/noticia/2020/02/16/taiwan-registra-primeira-morte-pelo-coronavirus.ghtml
Suzano descarta segundo caso suspeito de coronavírus,"A Secretaria Municipal de Saúde de Suzano informou que o segundo caso suspeito para o novo coronavírus em uma moradora da cidade foi descartado. Agora, são dois resultados negativos e apenas um suspeito na cidade. Mogi das Cruzes e Arujá também registraram uma suspeita cada uma e monitoramento continua.  O laudo com o resultado do exame foi emitido pelo Instituto Adolfo Lutz na tarde desta quarta-feira (4). O resultado é da segunda paciente, de 24 anos, que fez a coleta de material na última sexta-feira (28). Esta paciente também chegou da França e desembarcou no Aeroporto Internacional de Guarulhos.  Agora, ela será liberada do isolamento social e poderá retomar sua rotina, assim como já aconteceu com a primeira paciente, de 32 anos, que também teve a suspeita para o novo coronoavirus descartada.  A terceira paciente, de 25 anos, segundo a secretaria, continua seguindo os protocolos determinados pelo Ministério da Saúde, com isolamento domiciliar e acompanhamento da Vigilância Epidemiológica de Suzano. Estes procedimentos continuam até a emissão do resultado do exame. Ela também chegou da França na mesma ocasião; como esta mulher fazia parte do mesmo grupo das duas primeiras pacientes que viajaram à Europa, a expectativa da Vigilância Epidemiológica de Suzano é de que ela também tenha resultado negativo para o novo coronavírus. Por isso, a situação é considerada sob controle.  Independentemente dos resultados, a Secretaria Municipal de Saúde reforça as orientações à população para evitar a transmissão de doenças respiratórias:",2020-03-04,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2020/03/04/suzano-descarta-segundo-caso-suspeito-de-coronavirus.ghtml
Coronavírus: PUC Minas suspende aulas presenciais,"A Pontifícia Universidade Católica de Minas Gerais (PUC Minas) decidiu, neste domingo (15), que as aulas presenciais estão suspensas a partir desta segunda-feira (16) até pelo menos o dia 31 de março.  A universidade informou, por meio do Comitê de Monitoramento do Coronavírus, que passa a adotar o Regime Letivo Remoto de atendimento e orientação aos alunos, por meio das plataformas SGA e Canvas, suspendendo todas as atividades curriculares presenciais. A decisão foi em uma reunião neste domingo.  Segundo o Comitê, o Regime Letivo Remoto e seu modo e estratégias de funcionamento serão definidos pelas pró-reitorias de Graduação e de Pesquisa e Pós-graduação e amplamente informadas a docentes (aulas e dedicação) e discentes.  A universidade disse que ""para as disciplinas que possuem atividades prático-laboratoriais, o cronograma de reposição será concentrado e estabelecido em conjunto pelos coordenadores de curso e professores responsáveis, com a supervisão dos Diretores dos Institutos e Faculdades, Diretores Acadêmicos e Chefes de Departamento"".  O funcionamento de setores de atendimento aos públicos interno e externo como clínicas, Museu de Ciências Naturais, e Complexo Esportivo também foram suspensos. Os demais funcionarão sob regime de plantão e para atendimentos que se mostrem imprescindíveis.  A Pró-reitoria de Recursos Humanos, os setores administrativos da universidade podem estabelecer dinâmicas e modos de trabalho do pessoal técnico-administrativo adotando, também, se o entendimento for este, regimes especiais, dentro do que se fizer necessário.  As viagens internacionais de docentes e funcionários, em função de atividades ligadas à universidade, também foram canceladas e ficam restritas as nacionais, em função de atividades ligadas à universidade.  A Universidade Federal de Viçosa (UFV) divulgou na noite deste sábado (14) que decidiu suspender, por tempo indeterminado, todas as atividades acadêmicas nos três campi da instituição. A decisão foi tomada devido à rápida expansão dos casos de coronavírus no Brasil.",2020-03-15,https://g1.globo.com/mg/minas-gerais/noticia/2020/03/15/coronavirus-puc-minas-suspende-aulas-presenciais.ghtml
Goiás tem 18 casos confirmados de coronavírus,"O número de pessoas com coronavírus em Goiás subiu de 15 para 18 nesta sexta-feira (20), de acordo com boletim da Secretaria Estadual de Saúde (SES). Os confirmados são 9 em Goiânia, 2 em Anápolis, 3 em Rio Verde, 2 em Aparecida de Goiânia, 1 em Jataí.  Os casos suspeitos saltaram de 303 para 506 em um dia, e aguardam resultados de exames. O estado não registra mortes pela doença.  A SES ressalta que os números são dinâmicos e, na medida em que as investigações clínicas e epidemiológicas avançam, os casos são reavaliados, sendo passíveis de reenquadramento na sua classificação.  Após os primeiros casos confirmados, o governo estadual decretou uma série de medidas para conter o avanço da doença, como suspensão de aulas, fechamento de shoppings centers e comércios, além de instituir o trabalho em casa para funcionários públicos.  Coronavírus: como está a situação em Goiás após medidas para conter a pandemia",2020-03-21,https://g1.globo.com/go/goias/noticia/2020/03/20/goias-tem-18-casos-confirmados-de-coronavirus.ghtml
Moscou inicia isolamento por causa do coronavírus,"A capital russa, Moscou, iniciou nesta segunda-feira (30) o primeiro dia de confinamento por tempo indeterminado enquanto todo o país se prepara para seguir seus passos. O primeiro-ministro Mikhail Mishustin fez uma advertência sobre a possibilidade de impor regras de isolamento para todo o país para controlar o avanço da pandemia de Covid-19.  Os moradores de Moscou estão autorizados a sair de casa apenas por uma emergência médica, para ir até o trabalho em caso de necessidade, ao supermercado ou à farmácia, anunciou o prefeito Serguei Sobyanin no domingo (29).  Eles também podem retirar o lixo de casa e passear com os cães, em um raio de 100 metros ao redor de suas residências. Medidas similares foram decretadas para a região metropolitana da capital.  No momento de maior tráfego durante a manhã, muitas ruas do centro da cidade estavam praticamente desertas, com poucos veículos privados circulando pela capital.  O primeiro-ministro Mishustin pediu aos habitantes das outras regiões do país que também se preparem para um confinamento, de acordo com a France Presse. A Rússia registrou oficialmente 1.534 casos de contágio e oito mortes.  ""Peço às autoridades das regiões russas que prestem atenção na experiência de seus colegas [de Moscou e sua região] e se preparem para a possibilidade de adotar medidas similares"", declarou Mishustin.  A partir desta segunda (horário local), as fronteiras russas por estrada, ferrovias e marítimas estão fechadas para evitar a propagação do Sars-Cov-2.  Os voos internacionais estão suspensos desde sexta-feira (27).",2020-03-30,https://g1.globo.com/mundo/noticia/2020/03/30/moscou-inicia-isolamento-por-causa-do-coronavirus.ghtml
Jacareí confirma 3º caso positivo de coronavírus,"A Prefeitura de Jacareí divulgou nesta terça-feira (31) o terceiro caso confirmado de Covid-19 na cidade. A paciente é uma mulher de 50 anos, que está em isolamento domiciliar e tem quadro estável, sem sintomas severos da doença.  A informação é da secretaria municipal de saúde. O caso confirmado ainda não constava na lista dos governos estadual e federal.  Além da mulher desta terça-feira, os outros dois casos confirmados são de homens de 46 e 56 anos. Eles estão em casa, respeitando o isolamento social, e apresentam bom quadro, segundo a secretaria de saúde de Jacareí.  O município investiga ainda duas mortes suspeitas por Covid-19.",2020-03-31,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/31/jacarei-confirma-3o-caso-positivo-de-coronavirus.ghtml
Ceará registra quarta morte por coronavírus ,"Mais uma morte em decorrência do novo coronavírus no Ceará foi divulgada neste sábado (28), totalizando quatro vítimas da doença. A informação foi confirmada pelo governador do estado, Camilo Santana (PT), em transmissão na noite deste sábado. Trata-se de um homem de 65 anos, com doença crônica pré-existente.  Além disso, Camilo também divulgou o número de 322 casos confirmados de pessoas que contraíram a Covid-19 até o momento.  A divisão dos casos mostra Fortaleza com o maior número de detecções, com 304 pessoas com a doença. Quixadá aparece pela primeira vez na lista, com duas confirmações. Os outros municípios com a manifestação da enfermidade são: Aquiraz (7), Maranguape (1), Fortim (1), Juazeiro do Norte (1), Sobral (4), Caucaia (1) e Mauriti (1).  Do total de casos, 38 estão em internação hospitalar, sendo 37 em Fortaleza e um em Juazeiro do Norte. São 14 os hospitalizados em enfermarias, enquanto os outros 24 estão em unidades de terapia intensiva (UTIs). Cinco pacientes já receberam alta das unidades de saúde.  O tempo entre o aparecimento os sintomas iniciais e o óbito das três primeiras pessoas que morreram por Covid-19 no Ceará variou de 4 a 11 dias, de acordo com o boletim da (Sesa) da quinta-feira (26), que foi o mais detalhado desta semana. As vítimas foram duas mulheres, de 84 e 85 anos, e um homem de 74 anos. Os três idosos tinham doenças crônicas já existentes e moravam em Fortaleza.  A Covid-19 na outra mulher, de 84 anos, evoluiu durante nove dias até o óbito, dos quais dois ela passou em internação. As informações constam no sistema oficial de notificação do Ministério da Saúde (Redcap).  Veja as medidas anunciadas entre 16 e 22 de março pelo governo do estado contra proliferação do novo coronavírus:",2020-03-28,https://g1.globo.com/ce/ceara/noticia/2020/03/28/ceara-registra-quarta-morte-por-coronavirus.ghtml
Caçapava tem 1ª morte suspeita por coronavírus,"A Vigilância Epidemiológica de Caçapava divulgou nesta terça-feira (31) que investiga uma morte suspeita do novo coronavírus. O óbito foi de uma idosa, de 85 anos, moradora do bairro Vera Cruz.  De acordo com a Vigilância, a mulher deu entrada no Hospital da Fusam no último domingo (29), com tosse e dificuldade para respirar. Foi realizada a notificação e foi coletado material para um exame de coronavírus. Na última segunda-feira (30), a paciente morreu às 17h21. Ela tinha diabetes também.  A Vigilância Epidemiológica informou que não há previsão de quando o resultado do exame ficará pronto. O material aguarda análise no Instituto Adolfo Lutz. Até às 17h30 desta terça a cidade não tinha nenhum caso confirmado de Covid-19.",2020-03-31,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2020/03/31/cacapava-tem-1a-morte-suspeita-por-coronavirus.ghtml
Como é feito o tratamento do coronavírus?,"Não existe tratamento específico contra o Covid-19, a doença provocada pelo novo coronavírus. Os pacientes infectados recebem tratamento para aliviar os sintomas.  “Existe a cura espontânea, mas ainda não há um tratamento medicamentoso definido. Há drogas que provavelmente funcionam, mas sem confirmação científica”, afirma Wladimir Queiroz, infectologista do Instituto de Infectologia Emílio Ribas, especialista em doenças infecciosas e parasitárias e membro da Sociedade Brasileira de Infectologia.  Segundo o Ministério da Saúde, o tratamento indicado é repouso e consumo de bastante água. As medidas adotadas para aliviar os sintomas são:  Veja outras perguntas e respostas sobre o coronavírus:  Como é a transmissão?  Quais são os sintomas?  Como se prevenir?  Que produtos de limpeza matam o coronavírus?  É possível ser infectado mais um vez?  Vitamina D protege contra coronavírus?  Qual é a taxa de mortalidade do coronavírus?  Coronavírus tem cura?  Encomendas vindas da China podem chegar contaminadas?  Animais de estimação podem transmitir o novo coronavírus?  Por que brasileiros que vieram da China ficaram em quarentena, mas os que voltaram da Itália, não?  O clima no Brasil pode ajudar a combater o novo coronavírus?",2020-02-28,https://g1.globo.com/bemestar/coronavirus/noticia/2020/02/28/como-e-feito-o-tratamento-do-coronavirus.ghtml
Sapucaia registra primeiro caso confirmado de coronavírus,"A Prefeitura de Sapucaia, no Sul do Rio de Janeiro, registrou na tarde desta quinta-feira (2) o primeiro caso confirmado de coronavírus. As informações são da Secretaria Municipal de Saúde.  Segundo a prefeitura, o paciente é um homem, de 58 anos, que tem quadro de hipertensão, diabetes e obesidade. Ele está internado em um hospital de Petrópolis, no Norte Fluminense, em estado estável.  A Secretaria Municipal de Saúde informou que uma equipe de vigilância epidemiológica da cidade está monitorando o caso e acompanhando as pessoas que tiveram contato com o paciente.  A cidade tem cinco casos suspeitos de Covid-19, que estão em isolamento domiciliar. O material dos pacientes foi encaminhado ao Laboratório Central Noel Nutels (Lacen), no Rio de Janeiro.  O caso não foi confirmado pela Secretaria Estadual de Saúde.",2020-04-02,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2020/04/02/sapucaia-registra-primeiro-caso-confirmado-de-coronavirus.ghtml
Coronavírus: dá pra reforçar a imunidade?,"No vídeo acima, o infectologista do Hospital Emílio Ribas (SP) Jean Gorinchteyn explica quais cuidados devem ser tomados para reforçar a imunidade. Ele esclarece que tomar vitamina C e D, por exemplo, não nos protege do coronavírus - são dicas sem fundamento científico.  Acompanhe a série especial do G1, também disponível no Globoplay, para tirar todas as suas dúvidas sobre a Covid-19.",2020-03-20,https://g1.globo.com/bemestar/coronavirus/videos-perguntas-e-respostas/noticia/2020/03/20/coronavirus-da-pra-reforcar-a-imunidade.ghtml
Araxá adota medidas para conter coronavírus,"Diante da pandemia do coronavírus, conforme declarado pela Organização Mundial de Saúde, governo e prefeituras, além de instituições privadas já tomaram diversas medidas na tentativa de conter o alastramento da Covid-19.  Em Araxá, diferentes atividades começaram a sofrer alterações. Por isso, o G1 reúne diariamente as principais atividades por segmento; confira abaixo:  A partir desta quarta-feira (18), as aulas na rede municipal de ensino de Araxá estão suspensas, assim como nas escolas particulares. Na rede privada, as aulas devem ser retomadas a partir de abril.  Já o Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro (IFTM) suspendeu as atividades presenciais em todas as unidades por causa do coronavírus também a partir de quarta-feira.  O Centro Universitário de Planalto de Araxá suspendeu reuniões e eventos com público superior a 100 pessoas. Aulas presenciais também estão suspensas, a princípio, até o dia 21 de março.  Segundo a secretária de Saúde, Diane Dutra, alguns eventos devem ser cancelados. “Por precaução iremos suspender eventos com grande número de pessoas”, frisou.  Inclusive, a organização do Araxá Rodeio Show confirmou, no início da noite de terça-feira (17), que o evento será adiado em função da pandemia do coronavírus. A festa ocorreria entre os dias 16 a 20 de abril.  Também foi informado que a ""Queima do Alho"", marcado para o dia 4 de abril, foi adiada. Uma nova data deve ser anunciada nos próximos dias, conforme os organizadores dos eventos.  ""Estamos com uma nova data praticamente fechada para o segundo semestre e devemos conseguir manter a grade de shows que tanto agradou a população de Araxá e da região. Independente da data, seguimos trabalhando para proporcionar ao nosso público, parceiros, apoiadores e patrocinadores o melhor evento do segmento na região. Esse é o momento de nos unirmos para barrarmos o avanço da doença e conseguirmos minimizar as consequências do coronavírus"", disse Luciano Rios, um dos organizadores.  O evento da Páscoa Iluminada também foi adiado por conta da epidemia de coronavírus. Agora, a realização está prevista para entre os dias 6 e 26 de agosto..  Veja mais: Páscoa Iluminada em Araxá é adiada por conta do coronavírus  Por conta da epidemia de coronavírus, o Grande Hotel Termas de Araxá ficará fechado temporariamente. A informação divulgada nesta quarta-feira (18) afirma que todas as atividades foram paralisadas no complexo hidrotermal até o dia 5 de abril.  Veja mais: Grande Hotel em Araxá declara fechamento temporário por conta do coronavírus  Foram suspensas por tempo indeterminado missas, batizados, procissões, além de reuniões e confissões. As igrejas ficam abertas para que as pessoas possam ir rezar individualmente.  Os atendimentos em unidades de saúde também contarão com alterações. Conforme a responsável pela pasta, os horários serão distribuídos. “Iremos dividir os horários, fazer horários específicos para grupos de riscos. E alguns exames também serão suspensos, como os de rotina realizados em crianças”, afirmou Diane Dutra.  Além das alterações em atendimentos, pessoas podem conseguir mais informações sobre o coronavírus pelo telefone (34) 3691-3313.  O Recanto do Idoso cancelou as visitas nos próximos 30 dias, a contar do dia 18 de março. Atividades festivas e passeios externos com idosos também foram cancelados.  O transporte coletivo também conta com alteração no funcionamento. De segunda à sexta-feira, os ônibus não circulam das 19h às 22h. No sábado, o tempo de espera para um veículo passa a ser maior a partir das 13h, assim como aos domingos.  Também foi recomendado pela Prefeitura que todos os idosos tenham ""absoluta prioridade de atendimento"", caso precisarem comparecer à repartições públicas, bancos ou outros comércios.  A reunião na Câmara de Vereadores de Araxá foi realizada normalmente no dia 17 de março, porém, as outras reuniões, como fóruns comunitários e audiências públicas estão suspensas.  O Sistema Nacional de Emprego (Sine) de Araxá suspendeu por tempo indeterminado os atendimentos.  Conforme comunicado pela Prefeitura, academias, ginásios e outras praças esportivas terão atividades suspensas. Bares e restaurantes foram recomendados de controlar o público e adotar medidas de higienização.",2020-03-17,https://g1.globo.com/mg/triangulo-mineiro/noticia/2020/03/17/comite-em-araxa-define-medidas-para-conter-coronavirus.ghtml
Coronavírus no ES: Ufes decide suspender aulas,"O Comitê Operativo de Emergência para o Coronavírus da Universidade Federal do Espírito Santo (Ufes) decidiu suspender as aulas em todos os campi como prevenção à epidemia da doença no estado.  A decisão foi publicada na tarde desta segunda-feira (16) pelo reitor Reinaldo Centoducate.  Estão suspensas, a partir desta quarta-feira (18) até o dia 29, todas as atividades presenciais de ensino da graduação e pós-graduação, de pesquisa e de extensão universitária, assim como todos os eventos coletivos (formaturas, palestras, seminários, peças teatrais, sessões de cinema etc.), com a possibilidade de prorrogação.  Também estão suspensas, nesse período sessões e reuniões presenciais, inclusive dos Colegiados, Conselhos e Departamentos, privilegiando-se as virtuais, durante o tempo necessário.  Além disso, não haverá aulas da CRIARTE, com possibilidade de prorrogação seguindo a avaliação do Comitê.  Pelo mesmo motivo, não serão autorizadas viagens e a concessão de diárias a professores, estudantes e servidores TAE, no que se refere a viagens ao exterior, inclusive para atividades de pós-graduação ou do PRINT.  Os serviços do Hospital Universitário serão mantidos; medidas de precaução e de proteção para as equipes de saúde e usuários já foram definidas e estão sendo aplicadas.  Também na Grande Vitória, a Faculdade de Direito de Vitória (FDV) suspendeu todas as aulas da graduação e da pós-graduação até o dia 21 de março, assim como a Multivix. Já na FGV, a suspensão das aulas deve durar até o dia 29.  Na Fucape, as aulas serão transmitidas via online até o dia 28 deste mês. A Faesa também comunicou nesta segunda-feira que não haverá aulas até o dia 21 deste mês. A partir daí até o dia 28, as aulas serão feitas através da internet.  No interior do estado, as aulas estão suspensas na rede municipal de ensino das cidades de Sooretama, de São Mateus e de Linhares, onde a faculdade local também está fechada.",2020-03-16,https://g1.globo.com/es/espirito-santo/noticia/2020/03/16/coronavirus-no-es-ufes-decide-suspender-aulas.ghtml
Coronavírus: Suzano anuncia medidas de prevenção ,"A Prefeitura de Suzano anunciou nesta segunda-feira (16) uma série de medidas preventivas contra a transmissão do novo coronavírus (Covid-19) no município. Entre as ações está a paralisação gradativa das aulas na rede municipal de ensino, bem como a indicação do trabalho remoto aos servidores com mais de 60 anos, gestantes e mães com filhos de até um ano de idade. Na Saúde, a administração implementou um comitê para estratégias de contingência do vírus na cidade.  As medidas administrativas foram definidas durante reunião do prefeito Rodrigo Ashiuchi com o vice Walmir Pinto, secretários, diretores e outros colaboradores realizadas na manhã do último domingo (15) e constam do decreto municipal nº 9.432/2020, publicado na tarde desta segunda-feira.  A interrupção definitiva das aulas na rede municipal ocorrerá nesta quarta-feira (18). Os alunos não serão prejudicados com faltas. Nos dias subsequentes (19 e 20), os colaboradores da pasta deverão realizar o planejamento de ensino. Já a partir da próxima segunda-feira (23), a prefeitura vai seguir as orientações do governo do Estado quanto à antecipação de férias e recessos.  Por parte da Secretaria Municipal de Assistência e Desenvolvimento Social, as famílias em situação de vulnerabilidade receberão kit de limpeza e cestas básicas, como forma de repor a merenda escolar. Uma força-tarefa está trabalhando para identificar estas famílias – não será preciso procurar a pasta ou se cadastrar para receber o benefício.  Na Saúde suzanense, o Comitê de Prevenção ao Coronavírus já define estratégias de contingência, sendo que um protocolo de atendimento foi adotado para oferecer subsídios no acolhimento ao público. Já o Consórcio de Desenvolvimento dos Municípios do Alto Tietê (Condemat) se empenha em solicitar ao Estado leitos nas unidades hospitalares da região. Em Suzano, as cirurgias eletivas foram suspensas, assim como as férias e as licenças dos servidores da Saúde. Novos profissionais também serão contratados.  Com exceção dos funcionários da Saúde, Segurança e Assistência Social, todos os demais funcionários com mais de 60 anos, gestantes e mães de crianças de até um ano de idade serão liberados para o trabalho remoto, em casa.  No Transporte, a pasta responsável reforça a limpeza nas linhas municipais, bem como promove orientação aos taxistas e aos funcionários do transporte intermunicipal e escolar.  A fim de se evitar aglomerações, todas as atividades desenvolvidas em equipamentos públicos, como, por exemplo, na Arena Suzano e no Teatro Municipal Dr. Armando de Ré, foram suspensas pelas Secretarias Municipais de Cultura e de Esportes e Lazer.  O Serviço de Ação Social e Projetos Especiais (Saspe) e o Centro de Convivência da Melhor Idade (CCMI) Maria Picoletti também suspenderam os cursos e oficinas. As unidades permanecerão fechadas até segunda ordem.  O Parque Max Feffer fica apenas com as pistas de caminhada liberadas. O Viveiro Municipal Tomoe Uemura permanece aberto para visitas, exceto em grupos. Vale lembrar ainda que as festividades relativas ao aniversário de Suzano, que ocorreriam em abril, foram canceladas.  De maneira semelhante, a Secretaria Municipal de Governo dialoga com entidades religiosas, associações e outras organizações para o cancelamento de eventos e ações com aglomeração de público. Todas as solenidades de entregas e inaugurações promovidas pela administração também estão suspensas.  Os empresários e comerciantes da cidade podem contar com o amparo da Secretaria Municipal de Desenvolvimento Econômico e Geração de Emprego para orientações sobre atendimento, linhas de crédito e trabalho à distância (home office) entre outros impactos trazidos pelo Covid-19.  Já os serviços essenciais serão mantidos, tais como urgência e emergência em Saúde, guarda e proteção patrimonial, limpeza urbana, coleta de lixo, velório e sepultamento. As feiras livres e o atendimento no Centro Unificado de Serviços (Centrus), por enquanto, também seguem normalmente conforme as devidas orientações de higiene e etiqueta respiratória entre os usuários e funcionários.  Nos próximos dias, a administração municipal colocará no ar um hotsite atualizado com todas as informações oficiais e medidas tomadas pela prefeitura no enfrentamento ao coronavírus. De acordo com o prefeito Rodrigo Ashiuchi, a informação é aliada essencial neste momento.  “Peço a compreensão de todos para que sigam as recomendações, evitando aglomerações e observando os protocolos de higiene. Precisamos da colaboração de todos neste período, pois somente assim vamos superar essa problemática mundial”, finalizou.  Até o momento, já foram registrados 27 casos de moradores de Suzano com suspeita de terem contraído o novo coronavírus, dos quais sete já foram descartados e 20 ainda estão em análise laboratorial",2020-03-17,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2020/03/16/coronavirus-suzano-anuncia-medidas-de-prevencao.ghtml
Mogi confirma primeiro caso de coronavírus ,"Mogi das Cruzes confirmou no começo da noite desta quarta-feira (18) o primeiro caso de coronavírus. Trata-se de uma mulher de 43 anos que esteve em um hospital particular da cidade, onde deu entrada no dia (14). A informação foi divulgada pelo prefeito Marcus Melo (PSDB).  O secretário municipal de Saúde, Henrique Naufel detalhou que a paciente estava internada na Unidade de Terapia Intensiva (UTI) e, nesta terca-feira (17), foi levada para o quarto. ""Essa senhora deve estar em breve no convívio social, depois de ficar por 14 dias em quarentena em casa"", detalhou.  O hospital informou que, na tentativa de contato com a paciente, soube que ela estaria internada em um hospital particular da capital, devido à piora do quadro clínico. A Secretaria Municipal de Saúde obteve informações de que a paciente já saiu da UTI, mas ainda permanece internada.  Ainda de acordo com o secretário, o marido e o filho da paciente também buscaram atendimento médico. O homem em um hospital na capital e há a informação de que o exame dele também deu positivo, mas a Prefeitura ainda não foi notificada, segundo o secretário.  Já o filho do casal está em quarentena em casa. O resultado do exame dele ainda não saiu.  ""A gente sabe que o vírus está circulante mesmo, e o que a gente tem repetido é que vocês fiquem em casa, para diminuir a circulação desse vírus"", reforçou o titular da pasta.",2020-03-18,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2020/03/18/mogi-confirma-primeiro-caso-de-coronavirus-na-cidade.ghtml
Coronavírus: Metallica adia show em Belo Horizonte,"A banda Metallica anunciou, na noite desta segunda-feira (23), que adiou a turnê que faria em abril, na América do Sul, para evitar aglomerações por causa do coronavírus. O show em Belo Horizonte, que seria no dia 27, no Estádio Mineirão, deve ser realizado em dezembro.  Em nota, a banda disse que, em quase quarenta anos de estrada, teve problemas pelo caminho como ossos quebrados, apêndices, intoxicação alimentar e até crises de ansiedade, mas nada impediu que os shows acontecessem. Alertaram, porém, que este momento é diferente e que sair de casa agora significa arriscar a vida.  Para manter a segurança e o isolamento social, recomendaram aos fãs que assistam filmes, brinquem com jogos de tabuleiro e mantenham-se seguros.  Ainda nesta semana devem ser informadas as novas datas e detalhes sobre reembolso e troca de ingressos.  O número de casos confirmados de coronavírus em Minas Gerais chegou a 128, segundo boletim divulgado pela Secretaria de Estado de Saúde nesta segunda-feira (23). Em 24 horas, foram 45 novos casos. Neste domingo (22), eram 83 confirmações.",2020-03-24,https://g1.globo.com/mg/minas-gerais/noticia/2020/03/24/coronavirus-metallica-adia-show-em-belo-horizonte.ghtml
