Título,Notícia,Data,Link
"Van com time de futebol sub-11 é atingida por tiros em Teresina: 'estão em choque', diz técnico","Uma van com jogadores do time de futebol 11 de Junho foi alvo de criminosos, na noite dessa terça-feira (26), no Povoado Santa Luz, zona rural de Teresina. O veículo foi atingido com pelo menos quatro tiros. Familiares das crianças também estavam no veículo. Ninguém ficou ferido.  Em entrevista ao G1, o técnico do time, Luís Monção, explicou que os bandidos estavam em um veículo modelo Gol. Eles ultrapassaram a van, pararam e desceram do carro. O motorista, então, desviou e acelerou com o objetivo de fugir.  “Nós fomos para o campo da APCEF para participar da Copa Boca Juniors da categoria sub-11, onde fomos jogar nas quartas de final. Nós ganhamos o jogo e estávamos retornando para União quando o fato aconteceu. A gente estava chegando no Povoado Santa Luz, quando um Gol preto acompanhou a van e próximo a uma lombada, ele nos ultrapassou e parou. Uns quatro homens saíram armados. Então, o motorista se surpreendeu, desviou e acelerou. Os indivíduos atiraram quatro vezes contra a van”, revelou.  No veículo, havia 20 crianças. O técnico relatou que algumas delas choraram e passaram mal. Os criminosos tentaram atirar nos pneus da van, mas acertaram no paralamas. “As crianças começaram a passar mal e choraram. Até agora elas estão em choque”, disse ele.  A Polícia Militar informou que deslocou uma equipe do 5º Batalhão para o local, mas não encontrou o veículo e informações da ocorrência. Luís Monção informou que não foi registrado o boletim de ocorrência.",2019-11-27,https://g1.globo.com/pi/piaui/noticia/2019/11/27/van-com-time-de-futebol-sub-11-e-alvejada-com-tiros-na-zona-rural-de-teresina.ghtml
Comunidade médica reage às declarações de Bolsonaro sobre coronavírus,"Vários setores da comunidade médica também reagiram às declarações do presidente Jair Bolsonaro, que criticou o isolamento social por causa do coronavírus.  “O vírus é como areia fina no vento, ele vai para tudo quanto é lado. Se você está num campo de futebol e vêm mil bolas na sua direção, não dá para você escapar. Você tem que sair do campo para ganhar o jogo”. Foi assim que o presidente da Academia Nacional de Medicina, Rubens Belfort, ilustrou como se dá a transmissão do novo coronavírus: “A proximidade física é péssima. Tem que se afastar, tem que se isolar”.  O pronunciamento do presidente Bolsonaro gerou reações em toda a comunidade médica. Sociedades, associações, hospitais que seguem e representam tudo que existe de mais novo no controle da pandemia temem que a população seja estimulada a sair de casa. Os médicos explicam que precisamos de mais tempo para entender o comportamento do vírus no Brasil e que mudar de estratégia agora colocaria em risco o sistema de saúde do país e muitas vidas de brasileiros.  O Conselho Federal de Medicina alerta para o fato de que o país está enfrentando o início da epidemia e que o pior ainda está por vir, levando-se em conta que o gráfico epidemiológico, que indica que grande número de pessoas serão infectado e poderão morrer em função da doença. Todos - Governo Federal, governadores e Congresso Nacional - devem superar aspectos políticos e adotar as orientações do Ministério da Saúde, cuja conduta tem sido irrepreensível, na definição de estratégias e ações para enfrentar essa pandemia.  ""Hoje eu já, aqui mesmo, recebi a informação de que, nos transportes públicos, já tinha um monte de pessoas de idade circulando. Porque qual é o entendimento? Ah, não tem nenhum problema. Como não tem nenhum problema? As UTIs tão cheias, absolutamente lotadas. Isso não é suficiente pra mostrar o impacto? Qual é o objetivo de fazer a quarentena? Reduzir, achatar essa curva, pra que a gente possa ter um tempo pra respirar, pra atender todos de maneira adequada"", fala Jamal Suleiman, infectologista do Hospital Emílio Ribas.  A Sociedade Brasileira de Infectologia ficou preocupada com a afirmação do presidente contra o fechamento de escolas e também a ele se referir a essa nova doença infecciosa como um ""resfriadinho"".  ""Certamente do ponto de vista médico, científico, a gente não pode comparar a Covid com o resfriado. O resfriado, esse sim, é uma infecção de modo geral de baixíssima letalidade, mas esse novo coronavírus tem uma letalidade que gira em torno de 3% a 6%, principalmente na ideia geral. Quando nós pegamos a faixa dos pacientes com 80 anos ou mais, essa letalidade chega de 15 a 20%. E porque também é importante fechar as escolas nesta situação que você começa a ter transmissão comunitária, porque é o neto que vai transmitir o vírus pro vô. Então, pro neto, essa doença, a Covid-19, vai ser uma doença leve, mas para o seu vô ou para a sua avó pode ser fatal"", explica o presidente da sociedade, Clóvis Arns da Cunha.  E esse é o ponto também pra Sociedade Brasileira de Pediatria que reafirma que ""apesar da maior letalidade ser entre os idosos com mais de 60 anos, não se pode ignorar que os mais jovens, inclusive crianças e adolescentes, podem ser afetados pela Covid e se tornarem, involuntariamente, agentes de infecção, se não foram tomadas medidas preventivas"".  ""As evidências científicas claramente nos apontam neste momento que é importante a manutenção dessas medidas restritivas para contingenciamento do número de casos e pra não expor nossa população nesses locais a um colapso do sistema de saúde"", destaca o médico Marco Aurélio Safadi.  A Sociedade Brasileira de Geriatria e Gerontologia declarou que ""qualquer decisão que abrande o isolamento da população, que não considere orientações epidemiológicas e sanitárias, será extremante prejudicial para o combate ao coronavírus em todo o Brasil"".  A Sociedade Brasileira de Transplante de Medula Óssea divulgou nota em que afirma: ""reiteramos que todos aqueles que podem manter-se em isolamento devem fazê-lo, pois estão colaborando para proteger as vidas dos nossos idosos que temos em nosso país e, também, das crianças, jovens e adultos que, neste momento, estão em tratamento hematológico, oncológico e oncohematológico, bem como aquelas que aguardam por um transplante de medula óssea ou foram recentemente transplantadas"".  ""Somos favoráveis ao isolamento responsável das pessoas. Somos favoráveis também a não interrupção dos tratamentos oncológicos, em prejuízo aos pacientes. A Sociedade Brasileira de Cirurgia Oncológica apoia qualquer medida de preservação à vida"", diz o presidente Alexandre Oliveira.  A Associação de Medicina Intensiva Brasileira, que representa os profissionais intensivistas que estão à beira de leito na assistência dos casos graves de coronavírus, diz que a única alternativa para evitar o colapso do sistema hospitalar, possibilitando a assistência para quem dela necessitar, é o isolamento social e esta é a nossa recomendação para este momento. E alerta: ""uma grande parte de nossos leitos de UTI já está sendo consumido com esses pacientes e muitos deles têm idade inferior a 60 anos"".  É o que indica a experiencia do médico Álvaro Furtado Costa, da linha de frente do maior complexo hospitalar da América Latina, o Hospital das Clínicas: ""A gente está vendo paciente grave, sim, que não está dentro dos grupos de risco clássicos. Claro que é minoria desses pacientes. Então, cuidado com essa informação de que a doença não traz quadro de gravidade pras populações mais jovens, porque isso de uma certa forma desestimula que o jovem obedeça as recomendações de restrição e eles podem, sim, ser afetados com a doença. Claro que numa magnitude menor que os idosos, mas toda problemática de você minimizar uma doença que é grave e que pode sim ter impacto em outras faixas etárias"".  O Conselho Nacional de Saúde, uma instância colegiada do SUS, ""considera criminoso o pronunciamento de Bolsonaro sobre a pandemia do vírus"". Que é ""uma afronta grave à saúde e à vida da população"". E ""prejudica todo o esforço nacional para que o Sistema Único de Ssaúde (sus) não entre em colapso diante do cenário emergencial que vivemos na atualidade.""  ""É inaceitável nesse instante que venha a maior liderança do país dizer à população que não se preocupe com as orientações do Ministério da Saúde. Não tem sentido isso"", afirma Marcos Machado, presidente do Conselho Regional de Farmácia de SP.  Para a Abrasco - Associação Brasileira de Saúde Coletiva - o presidente é um ""inimigo da saúde do povo"". Em nota, afirma que ""as entidades de saúde coletiva e da bioética consideram intolerável e irresponsável o 'discurso da morte' feito pelo presidente da república. O presidente 'nega o conjunto de evidências científicas que vem pautando o combate à pandemia da Covid-19 em todo o mundo, desvalorizando o trabalho sério e dedicado de toda uma rede nacional e mundial de cientistas e desenvolvedores de tecnologias em Saúde'"".  ""Ele vai contra tudo o que tem sido falado pela ciência, pelos especialistas em termos de saúde. Ele chegou a ser desrespeitoso com a própria população"", diz a especialista em Saúde Pública, Yeda Duarte.  Não é questão de opinião, é ciência, explicam os médicos. ""Continua valendo a recomendação de que toda a população e não só os idosos permaneçam em casa, que as escolas não tenham aulas e que os serviços não-essenciais continuem sem operar. Mesmo que isso represente um problema econômico grave. É preciso lembrar que mais importante que o dinheiro que deixa de ser ganho é a vida que deve ser salva"", destaca Glaydson Godinho, presidente da Sociedade Brasileira de Ortopedia e Traumatologia.",2020-03-26,https://g1.globo.com/jornal-nacional/noticia/2020/03/25/comunidade-medica-reage-as-declaracoes-de-bolsonaro-sobre-coronavirus.ghtml
Presidente de liga de futebol morre eletrocutado em chácara de Laranjal Paulista,"O presidente da Liga Laranjalense de Futebol, Antonio Rogério Giacomassi, morreu eletrocutado em uma chácara neste sábado (19), no Bairro Morro Vermelho, em Laranjal Paulista (SP).  Amigos da vítima informaram à TV TEM que Giacomassi estava mexendo na fiação da chácara dele, para um evento que iria ser realizado no local no domingo (20), quando ele encostou em um fio de energia do poste, levou um choque e morreu.  A prefeitura de Laranjal Paulista publicou uma nota informando que os eventos esportivos programados para o fim de semana foram cancelados por motivo de luto. ""As novas datas serão agendadas futuramente"", informou a prefeitura.  O velório será às 19h no ginásio municipal da cidade, e o enterro está previsto para domingo (20), às 10h, no Cemitério Municipal da Saudade.  Veja mais notícias no G1 Itapetininga e Região",2019-10-19,https://g1.globo.com/sp/itapetininga-regiao/noticia/2019/10/19/presidente-de-liga-de-futebol-morre-eletrocutado-em-chacara-de-laranjal-paulista.ghtml
Jovem eletrocutado durante jogo de futebol será sepultado nesta segunda-feira em Gravataí,"O jovem Valdenir Massaia, de 27 anos, que morreu ao ser atingido por uma descarga elétrica após a queda de um raio durante uma partida de futebol em Gravataí, será velado nesta segunda-feira (28) no Cemitério Parque Jardim Celestial. O caso aconteceu na manhã de domingo (27) na Região Metropolitana de Porto Alegre.  Até a noite de domingo, a família aguardava pela chegada da mãe da vítima para dar andamento ao sepultamento. O jovem era casado e tinha uma filha de 11 meses.  Segundo testemunhas, um clarão atingiu o campo no bairro Rincão da Madalena, onde ocorria um amistoso entre as equipes amadoras do Rosário, time pelo qual jogava Valdenir, e Tarumã, de Viamão. Várias pessoas ficaram caídas no gramado. O Serviço de Atendimento Médico de Urgência (Samu) chegou aproximadamente 20 minutos depois e encaminhou as vítimas ao Hospital Dom João Becker.  Três pacientes, entre eles uma criança de 8 anos, ficaram sob observação, mas foram liberados ao longo do dia. Apenas um, em estado estável, permanecia na instituição à noite.",2019-10-28,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2019/10/27/jovem-eletrocutado-durante-jogo-de-futebol-sera-sepultado-nesta-segunda-feira-em-gravatai.ghtml
Futebol x ataques cardíacos: entenda em quais casos as fortes emoções de um jogo podem até levar à morte,"Eventos que provocam grande estresse emocional são considerados gatilhos para doenças do coração, como infarto, AVC e arritmia. Neste final de semana, dois torcedores do Flamengo morreram em decorrência de problemas cardíacos após o time conquistar o título da Copa Libertadores da América no sábado (24). Mas, afinal, por que torcedores morrem do coração?  As fortes emoções, como as causadas por uma partida de futebol, levam a uma grande descarga de adrenalina no corpo, segundo o médico José Francisco Kerr Saraiva, presidente da Sociedade de Cardiologia do Estado de São Paulo (Socesp). É essa adrenalina que aumenta a frequência cardíaca, a pressão arterial e a força de contração do músculo cardíaco e pode desencadear problemas do coração.  Além disso, o estresse pode provocar arritmias cardíacas e promover uma espécie de reação inflamatória no interior das artérias que favorece a formação de coágulos de sangue e de gordura pré-existente.  As respostas do organismo ao estresse emocional dependem também da liberação de hormônios cerebrais. A concentração desses hormônios costuma variar de acordo com o grau de emoção experimentado pelo indivíduo, ou seja, aspectos como a importância do jogo, a rivalidade do adversário e o resultado da partida podem ter grande influência nos efeitos do estresse sobre o corpo.  Para Leopoldo Piegas, coordenador do Programa de Infarto Agudo do Miocárdio no hospital HCor, a alimentação rica em gordura e sódio e o consumo de bebida alcoólica, que costumam acompanhar partidas de futebol, também favorecem a ocorrência de problemas cardíacos.  Pesquisadores brasileiros analisaram o número de internações no Sistema Único de Saúde (SUS) em decorrência de doenças do coração e descobriram que os jogos da Copa do Mundo estão associados a um aumento de 4% a 8% na ocorrência de infarto entre brasileiros.  O estudo analisou as internações no SUS no período de maio a agosto de 1998 a 2010 e comparou a incidência de infarto e óbito entre os dias sem copa, dias de copa sem jogos do Brasil e dias de jogos do Brasil. A conclusão foi que a Copa do Mundo e, especialmente, os jogos da seleção brasileira, implicam maior incidência de infarto agudo do miocárdio na população.  Outro estudo, realizado na Copa do Mundo da Alemanha de 2006, revelou um aumento de 3,26 vezes no número de emergências por causas cardiovasculares nos homens e 1,82 vezes nas mulheres durante o período. Os dados mostram que o aumento foi ainda maior quando os jogos eram dos anfitriões ou quando definidos nos pênaltis. A análise foi feita com moradores de Munique, uma das cidades sede do evento de 2006.  No entanto, os médicos destacam que o estresse causado pelo esporte só costuma afetar pessoas que já têm problemas cardíacos prévios.  ""O esporte e a emoção por si só causam infarto? Não. Normalmente as pessoas que vão a uma partida de futebol e sofrem um infarto depois de uma situação de estresse violento já têm a doença cardíaca antes"", afirma Leopoldo Piegas, cardiologista do Hcor.  O aumento no risco de problemas cardiovasculares durante jogos de futebol é conhecido dos médicos e comprovado por meio de estudos científicos. Por isso, cardiologistas aconselham que os torcedores sigam algumas dicas para evitar que o futebol se torne uma fonte de sustos.  Para ele, torcedores fanáticos devem se preparar para assistir um jogo importante.  ""Quando alguém quer começar a praticar um esporte, como corrida, por exemplo, é importante fazer uma avaliação cardiológica. A mesma coisa vale para quem é torcedor roxo e tem diabetes ou hipertensão: tem que fazer um check-up antes de viver uma situação de estresse"", defende Saraiva.  Leopoldo Piegas, do HCor, avalia que o ideal é evitar situações de estresse quando há propensão para problemas cardíacos.  ""Você não recomenda a um flamenguista que já teve um infarto ir assistir uma partida do Flamengo contra o River Plate. Não é bom isso aí. A não ser que ele seja um torcedor muito frio, porque a emoção aflora"", afirma Piegas.  Outras dicas dos médicos para os torcedores são:  Os médicos destacam ainda alguns sintomas que surgem durante as partidas e devem servir de alerta para que os torcedores procurem acompanhamento médico:",2019-11-25,https://g1.globo.com/ciencia-e-saude/noticia/2019/11/25/futebol-x-ataques-cardiacos-entenda-em-quais-casos-as-fortes-emocoes-de-um-jogo-podem-ate-levar-a-morte.ghtml
Governador do ES cai em partida de futebol e faz cirurgia na mão,"O governador do Espírito Santo, Renato Casagrande, passou por uma cirurgia na mão na manhã deste domingo (20). Ele caiu durante uma partida de futebol e machucou uma parte da mão.  A assessoria de imprensa do governador disse que ele sofreu ""uma lesão no ligamento colateral ulnar da articulação metacarpo-falangeana do polegar direito"".  A queda aconteceu há mais de uma semana, mas a cirurgia foi feita neste domingo. Foram inseridos pinos temporários.  O dedo deverá permanecer imobilizado de quatro a seis semanas. A assessoria de imprensa do governador garantiu que nenhuma atividade de Casagrande será impactada.",2019-10-20,https://g1.globo.com/es/espirito-santo/noticia/2019/10/20/governador-do-es-cai-em-partida-de-futebol-e-faz-cirurgia-na-mao.ghtml
Coronavírus: idoso em isolamento ganha 'carreata de aniversário' em Minas Gerais,"José Carlos, conhecido como Zé Carrim, completou 84 anos nesta segunda-feira (23). Isolado em casa, com a mulher e duas filhas, não teve festa. Pelo menos a tradicional, com direito a beijos e abraços dos nove filhos e mais de dez netos. Mas teve “carreata de aniversário”.  A ideia foi da Iara Dias, uma das netas de Zé Carrim. Segundo ela, foi uma forma de homenagear o avô que tem ficado triste com o isolamento. A família passou de carro em frente à casa dele em Sete Lagoas, na Região Central de Minas Gerais, com balões e cartazes.  Segundo ela, o aniversariante é muito ativo. Costumava comprar pão, ir na banca e de jogar buraco. Mas agora, precisa ficar em casa.  E foi com a camisa do Atlético Mineiro que Zé Carrim gravou um vídeo agradecendo à família. Emocionado, ele declara seu amor à família e mostra a saudade que tem de todos. Saudade que tem da vida normal.  “É uma família muito unida. Todo mundo topou a ideia da carreata na hora. Um jeito de mostrar que estamos todos juntos, né?”, falou Bruna.",2020-03-24,https://g1.globo.com/mg/minas-gerais/noticia/2020/03/24/coronavirus-idoso-em-isolmento-ganha-carreata-de-aniversario-em-minas-gerais.ghtml
"Técnico de time de futebol de SP escapa de cativeiro e 2 são presos, diz PM","Um técnico de um time de futebol de São Paulo fugiu de um cativeiro onde era mantido refém na Zona Norte da capital paulista na manhã desta quarta-feira (13) e conseguiu telefonar para a Polícia Militar.  A PM cercou o local e entrou no cativeiro, prendendo dois homens apontados como responsáveis pelo sequestro.  Segundo o soldado Thiago Campos, do 9º batalhão da PM, que participou da ação, o técnico atua em um clube na Zona Oeste de São Paulo.  O técnico foi rendido quando deixava o clube e levado para o cativeiro. Não foi divulgado quando o sequestro ocorreu. O técnico foi mantido amarrado e também foi ameaçado de morte, tendo sido mantido sob a mira de uma arma, segundo o soldado Campos.  A PM informou que o técnico conseguiu fugir do cativeiro, localizada no Jardim Vista Alegre, na Zona Norte da capital, e ligou para o número 190 da PM.  Uma operação policial foi montada, conforme o soldado Campos, para invadir o local, onde dois suspeitos do sequestro foram detidos e uma arma apreendida.  O caso está sendo registrado no 72º Distrito Policial (Vila Penteado).",2019-11-13,https://g1.globo.com/sp/sao-paulo/noticia/2019/11/13/tecnico-de-time-de-futebol-de-sp-escapa-de-cativeiro-em-que-era-mantido-refem-e-2-sequestradores-sao-presos.ghtml
"Jogador de futebol do Planaltina morre em acidente na BR-020, no DF","Um acidente na BR-020 deixou duas pessoas mortas na noite desta segunda-feira (14). Entre as vítimas, o jogador do Planaltina Esporte Clube e ex-atleta do Brasiliense Agenor Figueiredo Santos, de 38 anos. Ele dirigia o carro que capotou e atingiu um motociclista.  Wemerson de Oliveira Dias, de 26 anos, foi socorrido Corpo de Bombeiros e levado para o hospital da região, mas também não resistiu. Ele teve fraturas no corpo e sofreu uma parada cardiorrespiratória.  O acidente foi por volta das 22h. O carro conduzido pelo atleta seguia no sentido Planaltina a Sobradinho. Já a moto estava na outra pista. Com o impacto, Agenor foi arremessado para fora do veículo e morreu na hora. O atleta passou por clubes como o Brasiliense, o Ponte Preta e o Atlético Goianiense (veja abaixo).  No trecho onde aconteceu o acidente, a placa indica que a velocidade permitida é de 40 km/h. O trecho é considerado a rodovia federal que registra o maior número de acidentes entre o DF e a região do Entorno.  De janeiro a setembro deste ano, a Polícia Rodoviária Federal registrou 111 acidentes na BR-020. O acumulado é 18% a mais do que o registrado no mesmo período do ano passado, quando houve 99 acidentes.  A perícia foi chamada para apontar as causas e a dinâmica do acidente. Enquanto a pista estava fechada, um caminhão – ""em alta velocidade"", segundo testemunhas – surpreendeu familiares, amigos e aos próprios agentes ao furar o bloqueio dos policiais e arrastar o carro do jogador (veja vídeo acima).  O motorista, Antônio José, disse à reportagem que o freio do caminhão teve um problema e, por isso, não conseguiu parar.  ""Não consegui parar mais e, aí, só vim buzinando e avisando quem estava na frente. Só fui ver que tinha o bloqueio policial quando estava aqui perto e não tinha mais o que fazer.""  O veículo parou a quase 300 metros depois da batida. Ninguém se feriu. Uma nova perícia teve que ser feita no local. O motorista do caminhão foi autuado pela PRF.  Agenor Figueiredo é natural do Rio de Janeiro e atuava como volante. O atleta disputou o Campeonato Brasileiro pelo Atlético Goianiense (GO), entre 2009 e 2011. Nas redes sociais, o time publicou uma mensagem de luto pela morte do jogador.  ""O Atlético Clube Goianiense lamenta profundamente o falecimento do volante Agenor (38 anos). O clube se solidariza com os amigos e familiares do atleta e declara luto oficial pelo jogador que honrou a camisa do Rubro-Negro por três temporadas. O momento é de consternação. #Luto""  No currículo de Agenor também constam as passagens pelas equipes do Gama, Brasília, Paranoá, todos do Distrito Federal, Ponte Preta e Paraná.  Leia mais notícias sobre a região no G1 DF.",2019-10-15,https://g1.globo.com/df/distrito-federal/noticia/2019/10/15/jogador-de-futebol-do-planaltina-morre-em-acidente-na-br-020-no-df.ghtml
Witzel fala em 'ordem' para não sair de casa: 'Daqui a pouco vamos ter que começar a levar para a delegacia',"O governador do Rio, Wilson Witzel (PSC), endureceu o discurso e disse nesta segunda-feira (30) que vai responsabilizar quem sair de casa durante isolamento no estado.  E completou: ""Carregue na sua consciência que aquele idoso, aquela pessoa que morrer, você terá ajudado a matá-la"".  Wilson Witzel participou de uma entrevista coletiva no Palácio Guanabara no início desta tarde anunciando mais detalhes do decreto que prorroga por mais 15 dias as medidas restritivas contra o coronavírus. Veja abaixo outras informações sobre o decreto.   O governador disse, inclusive, que o presidente Jair Bolsonaro pode ser acusado de crimes contra a humanidade por desrespeitar as determinações dos órgãos de saúde sobre o combate ao coronavírus.  ""Não estou aqui para fazer prejulgamento de ninguém, mas se pudesse dar um conselho como jurista diria que está colocando em risco à sua liberdade porque é um chefe de estado e a um chefe de estado não se admite que vá na contramão de recomendações como a ONU, OMS. Fazer ações que possam aumentar a pandemia pode ser caracterizado nos termos do artigo 7º do Estatuto de Roma de crime contra a humanidade"".  Antes, Witzel avaliou que vem cumprindo seu papel como governante.  ""Não quero que a história venha me julgar por ser irresponsável ou omisso no meu dever como governante. Por isso, peço ao povo do Rio de Janeiro que confie e acredite. Estamos vivendo momentos muito difíceis"".  Sobre o decreto publicado nesta segunda-feira (30), o governador explicou que no dia 4 de abril será feita uma reavaliação das medidas adotadas em todo o estado.  ""Faremos nova avaliação da curva de crescimento da doença para, no dia 6 [abril], podermos ou não fazer um redução das medidas restritivas, mas pautado na área da técnica da saúde, jamais observando interesses econômicos"", destacou.  Segundo o governador, a questão econômica do estado do Rio ainda preocupa, mas em algum momento será resolvida. A prioridade, no entanto, é preservar vidas.  ""Vamos dar às pessoas a oportunidade de serem salvas. Muitas não sobreviverão, mas não podemos em momento algum imaginar que vamos ter que decidir quem vive e quem morre"".  Wilson Witzel falou ainda que discorda do prefeito Marcelo Crivella, que já sinalizou que pode liberar o retorno às aulas no dia 12 de abril.  “Como o ministro Mandetta falou na entrevista dele e o nosso secretário Edmar já disse, as crianças são vetores. Permitir que voltem para as suas casas poderá ser um fator de contaminação grande. Não é recomendável. Vou inclusive comunicar o prefeito Crivella que não deve tomar essa decisão. Estamos com a curva controlada, com condições de atender pacientes no CTI"".  Caso o prefeito insista na decisão, Witzel não descartou determinar ele próprio o fechamento dos estabelecimentos de ensino ou recorrer à Justiça.  ""Minha determinação é não fazer a volta às aulas. Se o prefeito crivella assim o fizer, entendo que tenho poder de policia pra determinar o fechamento das escolas municipais""  Outras medidas anunciadas pelo governador incluem a compra de mais equipamentos e a disponibilização de mais leitos para tratar pacientes com coronavírus. Confira abaixo o que está previsto:  Sobre um possível decreto do presidente Jair Bolsonaro permitindo que as pessoas saiam de casa, o governador do Rio disse que se for preciso irá ao STF.  “Eventual edição de um decreto que venha flexibilizar o regime de distanciamento social poderá ser questionada no STF, que já deu demonstrações de que a crise é gravíssima. E no caso dos aeroportos, portos e da movimentação interestadual, o ministro Marco Aurélio deixou claro que entes federativos podem tomar suas decisões"".",2020-03-30,https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/03/30/governador-do-rj-detalha-renovacao-de-medidas-restritivas-contra-o-coronavirus-no-estado.ghtml
Cinco crianças são ouvidas em audiência do caso do treinador de futebol suspeito de estupro em BH,"Quatro meninos e uma menina que teriam sido abusadas sexualmente por um treinador de futebol em Belo Horizonte foram ouvidos nesta terça-feira (19) durante audiência de instrução do caso.  Marcus Vinícius Folco está preso desde agosto e os crimes teriam acontecido na Associação Recreativa Progresso, no bairro Braúnas, na Região da Pampulha.  As investigações da Polícia Civil identificaram oito vítimas, entre 7 e 15 anos. As crianças foram ouvidas por uma psicóloga judicial.  Os depoimentos foram transmitidos para uma sala de audiência onde se encontravam a juíza, a promotora de Justiça e os dois defensores do acusado. O conteúdo não foi divulgado.  Outras três vítimas, quatro testemunhas e o próprio acusado devem ser ouvidos no dia 3 de dezembro.  A Polícia Civil indiciou no dia 16 de setembro o treinador de futebol Marcos Vinícius Folco, de 56 anos, após denúncias de abusos contra alunos.  De acordo com a corporação, ele foi indiciado pelos crimes de estupro de vulnerável, assédio sexual e exposição de pornografia a menores de idades com intuito de praticar ato libidinoso.  As investigações concluíram que o professor abusou de oito vítimas entre crianças e adolescentes, sendo sete alunos e uma menina.",2019-11-19,https://g1.globo.com/mg/minas-gerais/noticia/2019/11/19/cinco-criancas-sao-ouvidas-em-audiencia-do-caso-do-treinador-de-futebol-suspeito-de-estupro-em-bh.ghtml
